kecamatan,tahun,triwulan,periode,ndvi_mean,ndvi_source,ntl_median,ntl_source,ntl_relative,ntl_valid,ndvi_recommended,ntl_recommended
Sarang,2022,2,2022Q2,0.5505859877847529,Sentinel-2,1.017572325611492,VIIRS,0.8007403010390315,True,True,True
Sedan,2022,2,2022Q2,0.517862463304242,Sentinel-2,1.0521805294530762,VIIRS,0.8279739264679433,True,True,True
Kaliori,2022,2,2022Q2,0.3361520757595816,Sentinel-2,1.774461380945664,VIIRS,1.3963456990702965,True,True,True
Gunem,2022,2,2022Q2,0.5544009076100168,Sentinel-2,0.9262053783534236,VIIRS,0.7288425154850874,True,True,True
Sale,2022,2,2022Q2,0.5530339971706367,Sentinel-2,0.7266603996168893,VIIRS,0.5718180934143512,True,True,True
Sumber,2022,2,2022Q2,0.5563170907036413,Sentinel-2,1.276653517888287,VIIRS,1.0046145089707423,True,True,True
Bulu,2022,2,2022Q2,0.6245624509163541,Sentinel-2,0.7770113760392772,VIIRS,0.6114399021087293,True,True,True
Rembang,2022,3,2022Q3,0.4706528772355643,Sentinel-2,3.083189335706175,VIIRS,2.523300667524933,True,True,True
Pancur,2022,3,2022Q3,0.628217186151199,Sentinel-2,1.1472442969679832,VIIRS,0.938911622075408,True,True,True
Lasem,2022,3,2022Q3,0.5708724015626356,Sentinel-2,1.3172855113964377,VIIRS,1.0780743730959503,True,True,True
Kragan,2022,3,2022Q3,0.6267114436449644,Sentinel-2,1.0254304842221535,VIIRS,0.8392184662073437,True,True,True
Sluke,2022,3,2022Q3,0.6752441801010693,Sentinel-2,1.1875,VIIRS,0.9718571311805464,True,True,True
Pamotan,2022,3,2022Q3,0.586027571280872,Sentinel-2,1.1133333444595337,VIIRS,0.9111586949002826,True,True,True
Sulang,2022,3,2022Q3,0.5667589846568793,Sentinel-2,1.1439260789483578,VIIRS,0.9361959725215684,True,True,True
Sarang,2022,3,2022Q3,0.5500064567539763,Sentinel-2,0.8408775055476793,VIIRS,0.6881792001817445,True,True,True
Sedan,2022,3,2022Q3,0.6175011896866562,Sentinel-2,0.9533867712507194,VIIRS,0.7802574588742804,True,True,True
Kaliori,2022,3,2022Q3,0.3876145763712581,Sentinel-2,1.8947709996001167,VIIRS,1.5506919645603925,True,True,True
Gunem,2022,3,2022Q3,0.5737438727089417,Sentinel-2,0.799665822943703,VIIRS,0.6544513116540615,True,True,True
Sale,2022,3,2022Q3,0.6043240756528724,Sentinel-2,0.6710633782849857,VIIRS,0.5492022986613659,True,True,True
Sumber,2022,3,2022Q3,0.5401578326625551,Sentinel-2,1.2252200850444783,VIIRS,1.0027274752977784,True,True,True
Bulu,2022,3,2022Q3,0.5967832311864846,Sentinel-2,0.7035302277875526,VIIRS,0.5757733632643429,True,True,True
Rembang,2022,4,2022Q4,0.5276532607540642,Sentinel-2,,VIIRS,,False,True,False
Pancur,2022,4,2022Q4,0.6748674899345039,Sentinel-2,,VIIRS,,False,True,False
Lasem,2022,4,2022Q4,0.6090183116557643,Sentinel-2,,VIIRS,,False,True,False
Kragan,2022,4,2022Q4,0.6504133801473814,Sentinel-2,,VIIRS,,False,True,False
Sluke,2022,4,2022Q4,0.6056911507795889,Sentinel-2,,VIIRS,,False,True,False
Pamotan,2022,4,2022Q4,0.6277839381784528,Sentinel-2,,VIIRS,,False,True,False
Sulang,2022,4,2022Q4,0.6364661645626043,Sentinel-2,,VIIRS,,False,True,False
Sarang,2022,4,2022Q4,0.5845376023152759,Sentinel-2,,VIIRS,,False,True,False
Sedan,2022,4,2022Q4,0.6789145178684866,Sentinel-2,,VIIRS,,False,True,False
Kaliori,2022,4,2022Q4,0.3890264453114755,Sentinel-2,,VIIRS,,False,True,False
Gunem,2022,4,2022Q4,0.646588194856179,Sentinel-2,,VIIRS,,False,True,False
Sale,2022,4,2022Q4,0.6290488333497682,Sentinel-2,,VIIRS,,False,True,False
Sumber,2022,4,2022Q4,0.594392695949,Sentinel-2,,VIIRS,,False,True,False
Bulu,2022,4,2022Q4,0.6970988203898096,Sentinel-2,,VIIRS,,False,True,False
Rembang,2023,1,2023Q1,0.370581941973554,Sentinel-2,,VIIRS,,False,True,False
Pancur,2023,1,2023Q1,0.1870862640312287,Sentinel-2,,VIIRS,,False,True,False
Lasem,2023,1,2023Q1,0.2323125302921824,Sentinel-2,,VIIRS,,False,True,False
Kragan,2023,1,2023Q1,0.4794405702737375,Sentinel-2,,VIIRS,,False,True,False
Sluke,2023,1,2023Q1,0.3878881480147322,Sentinel-2,,VIIRS,,False,True,False
Pamotan,2023,1,2023Q1,0.2911687108592216,Sentinel-2,,VIIRS,,False,True,False
Sulang,2023,1,2023Q1,0.5007383527336563,Sentinel-2,,VIIRS,,False,True,False
Sarang,2023,1,2023Q1,0.4287606399603843,Sentinel-2,,VIIRS,,False,True,False
Sedan,2023,1,2023Q1,0.4305604577679868,Sentinel-2,,VIIRS,,False,True,False
Kaliori,2023,1,2023Q1,0.3118079442649902,Sentinel-2,,VIIRS,,False,True,False
Gunem,2023,1,2023Q1,0.1959147782927968,Sentinel-2,,VIIRS,,False,True,False
Sale,2023,1,2023Q1,0.3448892240084251,Sentinel-2,,VIIRS,,False,True,False
Sumber,2023,1,2023Q1,0.4971457124099496,Sentinel-2,,VIIRS,,False,True,False
Bulu,2023,1,2023Q1,0.2622439141653144,Sentinel-2,,VIIRS,,False,True,False
Rembang,2023,2,2023Q2,0.4263061384860884,Sentinel-2,3.421454734856296,VIIRS,2.4087890253888165,True,True,True
Pancur,2023,2,2023Q2,0.6213276228779161,Sentinel-2,1.519396663251506,VIIRS,1.069692949717289,True,True,True
Lasem,2023,2,2023Q2,0.5407803566470243,Sentinel-2,1.5959227745113456,VIIRS,1.1235692307858232,True,True,True
Kragan,2023,2,2023Q2,0.5902647267119058,Sentinel-2,1.2127273082733154,VIIRS,0.8537901148298476,True,True,True
Sluke,2023,2,2023Q2,0.6068181592089934,Sentinel-2,1.2899999618530271,VIIRS,0.9081919802145432,True,True,True
Pamotan,2023,2,2023Q2,0.5490676842547186,Sentinel-2,1.346588678011491,VIIRS,0.9480318404513836,True,True,True
Sulang,2023,2,2023Q2,0.5604614845502267,Sentinel-2,1.2681225194421903,VIIRS,0.89278971794115,True,True,True
Sarang,2023,2,2023Q2,0.5413846106019933,Sentinel-2,1.0492522607216468,VIIRS,0.7386996252624287,True,True,True
Sedan,2023,2,2023Q2,0.5901300224910352,Sentinel-2,1.114087967903583,VIIRS,0.78434557180152,True,True,True
Kaliori,2023,2,2023Q2,0.3565478341829798,Sentinel-2,2.0720030735162704,VIIRS,1.4587415736387106,True,True,True
Gunem,2023,2,2023Q2,0.5789170825190495,Sentinel-2,1.0499081603085143,VIIRS,0.7391613948455561,True,True,True
Sale,2023,2,2023Q2,0.6187070090693738,Sentinel-2,0.7630429844241187,VIIRS,0.5372011934151585,True,True,True
Sumber,2023,2,2023Q2,0.5049143623930035,Sentinel-2,1.388327260017395,VIIRS,0.977416837788002,True,True,True
Bulu,2023,2,2023Q2,0.6383232230271122,Sentinel-2,0.794828441602995,VIIRS,0.5595789439197723,True,True,True
Rembang,2023,3,2023Q3,0.3225478896360305,Sentinel-2,3.6875000596046448,VIIRS,2.4721521606951837,True,True,True
Pancur,2023,3,2023Q3,0.5140340943229051,Sentinel-2,1.6130537466484158,VIIRS,1.0814140313591982,True,True,True
Lasem,2023,3,2023Q3,0.442465855871743,Sentinel-2,1.6735890914898106,VIIRS,1.1219977821738698,True,True,True
Kragan,2023,3,2023Q3,0.4986172638069782,Sentinel-2,1.2019065879215705,VIIRS,0.8057751648152254,True,True,True
Sluke,2023,3,2023Q3,0.4947468266550283,Sentinel-2,1.304444432258606,VIIRS,0.8745179849734457,True,True,True
Pamotan,2023,3,2023Q3,0.4089454044334774,Sentinel-2,1.403386710801016,VIIRS,0.940850287001652,True,True,True
Sulang,2023,3,2023Q3,0.4284707645062297,Sentinel-2,1.3619642981461115,VIIRS,0.9130801160753336,True,True,True
Sarang,2023,3,2023Q3,0.4077377236372312,Sentinel-2,1.0309054977704104,VIIRS,0.6911336169738007,True,True,True
Sedan,2023,3,2023Q3,0.4681919469303268,Sentinel-2,1.1703411545814058,VIIRS,0.784613252144359,True,True,True
Kaliori,2023,3,2023Q3,0.3022679396527669,Sentinel-2,2.2826305235356354,VIIRS,1.530307766674969,True,True,True
Gunem,2023,3,2023Q3,0.4243372195635263,Sentinel-2,1.0292310755114054,VIIRS,0.6900110606243482,True,True,True
Sale,2023,3,2023Q3,0.4840873242112455,Sentinel-2,0.8015653017935274,VIIRS,0.537380707996412,True,True,True
Sumber,2023,3,2023Q3,0.4348280776700525,Sentinel-2,1.5199999809265137,VIIRS,1.019029471556672,True,True,True
Bulu,2023,3,2023Q3,0.4928980424460158,Sentinel-2,0.802096151190696,VIIRS,0.5377365969355311,True,True,True
Rembang,2023,4,2023Q4,0.2549298689511234,Sentinel-2,3.69081575309158,VIIRS,2.445406989467384,True,True,True
Pancur,2023,4,2023Q4,0.4415804770646054,Sentinel-2,1.5864469821046785,VIIRS,1.051124953936967,True,True,True
Lasem,2023,4,2023Q4,0.3845275413036275,Sentinel-2,1.592466434188511,VIIRS,1.0551132348979546,True,True,True
Kragan,2023,4,2023Q4,0.4226687028407349,Sentinel-2,1.2742300005840277,VIIRS,0.8442607699956602,True,True,True
Sluke,2023,4,2023Q4,0.5269708591546657,Sentinel-2,1.399999976158142,VIIRS,0.927591610088791,True,True,True
Pamotan,2023,4,2023Q4,0.3160063693561096,Sentinel-2,1.4610613921798568,VIIRS,0.968048794493404,True,True,True
Sulang,2023,4,2023Q4,0.3056300232278814,Sentinel-2,1.3901321177010064,VIIRS,0.9210535080386028,True,True,True
Sarang,2023,4,2023Q4,0.3246173302905752,Sentinel-2,1.1050172349941068,VIIRS,0.7321462383141243,True,True,True
Sedan,2023,4,2023Q4,0.3831291655845242,Sentinel-2,1.2007851709019055,VIIRS,0.7955987635829965,True,True,True
Kaliori,2023,4,2023Q4,0.2057188922424434,Sentinel-2,2.218538699068612,VIIRS,1.4699270849708126,True,True,True
Gunem,2023,4,2023Q4,0.3073279287670703,Sentinel-2,1.0652924124658034,VIIRS,0.7058259435162348,True,True,True
Sale,2023,4,2023Q4,0.4023210275174689,Sentinel-2,0.7986674348603289,VIIRS,0.5291694460313998,True,True,True
Sumber,2023,4,2023Q4,0.2888499393872119,Sentinel-2,1.5158379737225325,VIIRS,1.0043418647317073,True,True,True
Bulu,2023,4,2023Q4,0.3586903188062793,Sentinel-2,0.8306965000593841,VIIRS,0.550390797933962,True,True,True
Rembang,2024,1,2024Q1,0.5695884268068864,Sentinel-2,1.7845827965234755,VIIRS,1.977597601975607,True,True,True
Pancur,2024,1,2024Q1,0.6553849065236829,Sentinel-2,1.1408301253885145,VIIRS,1.26421868720518,True,True,True
Lasem,2024,1,2024Q1,0.5650088085175126,Sentinel-2,1.2175163424186155,VIIRS,1.349199041828538,True,True,True
Kragan,2024,1,2024Q1,0.4969939486510042,Sentinel-2,0.9617779083729312,VIIRS,1.0658007512661816,True,True,True
Sluke,2024,1,2024Q1,0.6596287560640317,Sentinel-2,1.028481125831604,VIIRS,1.1397183768015755,True,True,True
Pamotan,2024,1,2024Q1,0.5905551303374885,Sentinel-2,1.103117654332945,VIIRS,1.2224273550969935,True,True,True
Sulang,2024,1,2024Q1,0.6837158106656079,Sentinel-2,0.9462365508079528,VIIRS,1.0485784898436126,True,True,True
Sarang,2024,1,2024Q1,0.4154612387981884,Sentinel-2,0.7961754898230234,VIIRS,0.882287301263387,True,True,True
Sedan,2024,1,2024Q1,0.5300873504816955,Sentinel-2,0.9061929960027508,VIIRS,1.004203951373548,True,True,True
Kaliori,2024,1,2024Q1,0.4568748715844785,Sentinel-2,0.0,VIIRS,0.0,True,True,True
Gunem,2024,1,2024Q1,0.565715457317692,Sentinel-2,0.8110034104132752,VIIRS,0.8987189626347123,True,True,True
Sale,2024,1,2024Q1,0.6084677724734137,Sentinel-2,0.6714782530714752,VIIRS,0.7441032075619086,True,True,True
Sumber,2024,1,2024Q1,0.6225748754928097,Sentinel-2,0.6146448186186494,VIIRS,0.6811228494048653,True,True,True
Bulu,2024,1,2024Q1,0.6994050000756122,Sentinel-2,0.6515534704396442,VIIRS,0.7220234237438895,True,True,True
Rembang,2024,2,2024Q2,0.4327046158072951,Sentinel-2,3.4364945832552487,VIIRS,2.435267584428206,True,True,True
Pancur,2024,2,2024Q2,0.6615505867469319,Sentinel-2,1.4226785259587422,VIIRS,1.008179356432319,True,True,True
Lasem,2024,2,2024Q2,0.5483584293891727,Sentinel-2,1.5535996178315707,VIIRS,1.100956424293673,True,True,True
Kragan,2024,2,2024Q2,0.6218513633190377,Sentinel-2,1.1602446587234143,VIIRS,0.822205924945359,True,True,True
Sluke,2024,2,2024Q2,0.6324870009490111,Sentinel-2,1.2846084190420357,VIIRS,0.9103361480096572,True,True,True
Pamotan,2024,2,2024Q2,0.6083368349141606,Sentinel-2,1.3460363688599633,VIIRS,0.9538669877491972,True,True,True
Sulang,2024,2,2024Q2,0.5674966573313137,Sentinel-2,1.2626549228968833,VIIRS,0.894778830449006,True,True,True
Sarang,2024,2,2024Q2,0.5644822462406215,Sentinel-2,1.030789849624382,VIIRS,0.7304679365360813,True,True,True
Sedan,2024,2,2024Q2,0.6463040418667937,Sentinel-2,1.1114324663551698,VIIRS,0.7876152259294279,True,True,True
Kaliori,2024,2,2024Q2,0.4088962249578671,Sentinel-2,2.1664121578684075,VIIRS,1.5352252636378534,True,True,True
Gunem,2024,2,2024Q2,0.6388179352019251,Sentinel-2,0.9384524917633364,VIIRS,0.665033183480907,True,True,True
Sale,2024,2,2024Q2,0.699374612813201,Sentinel-2,0.76477790205446,VIIRS,0.5419589028992517,True,True,True
Sumber,2024,2,2024Q2,0.5324849520405438,Sentinel-2,1.5139660883758026,VIIRS,1.0728701732603056,True,True,True
Bulu,2024,2,2024Q2,0.6354489715235278,Sentinel-2,0.7637606915501239,VIIRS,0.5412380579487549,True,True,True
Rembang,2024,3,2024Q3,0.2887763534292433,Sentinel-2,3.570718802903828,VIIRS,2.32637633728108,True,True,True
Pancur,2024,3,2024Q3,0.4810654994945485,Sentinel-2,1.6344894275698862,VIIRS,1.0648941397296283,True,True,True
Lasem,2024,3,2024Q3,0.4091827615515402,Sentinel-2,1.673544376185446,VIIRS,1.0903390188500677,True,True,True
Kragan,2024,3,2024Q3,0.4311061966778045,Sentinel-2,1.2090524359291617,VIIRS,0.7877156205048292,True,True,True
Sluke,2024,3,2024Q3,0.4763564502586496,Sentinel-2,1.2953456140333606,VIIRS,0.8439369077837754,True,True,True
Pamotan,2024,3,2024Q3,0.3968323921512152,Sentinel-2,1.470982560424305,VIIRS,0.9583669871571254,True,True,True
Sulang,2024,3,2024Q3,0.376923616314774,Sentinel-2,1.4520761326603266,VIIRS,0.9460491686448236,True,True,True
Sarang,2024,3,2024Q3,0.3345830459417021,Sentinel-2,1.0954106409792197,VIIRS,0.7136763031318971,True,True,True
Sedan,2024,3,2024Q3,0.4296698268016521,Sentinel-2,1.196224806984395,VIIRS,0.7793582297138608,True,True,True
Kaliori,2024,3,2024Q3,0.226841270576617,Sentinel-2,2.349278975087543,VIIRS,1.530590146967338,True,True,True
Gunem,2024,3,2024Q3,0.4058911207525282,Sentinel-2,1.0565145168847183,VIIRS,0.6883349005460061,True,True,True
Sale,2024,3,2024Q3,0.4492373760115476,Sentinel-2,0.8556894123554231,VIIRS,0.5574943620166172,True,True,True
Sumber,2024,3,2024Q3,0.3634882435682849,Sentinel-2,1.7400000095367432,VIIRS,1.1336358510682076,True,True,True
Bulu,2024,3,2024Q3,0.4241969698895959,Sentinel-2,0.8890542151313816,VIIRS,0.5792320266047437,True,True,True
Rembang,2024,4,2024Q4,0.2091797104440784,Sentinel-2,,VIIRS,,False,True,False
Pancur,2024,4,2024Q4,0.4095068114344582,Sentinel-2,,VIIRS,,False,True,False
Lasem,2024,4,2024Q4,0.281481609150584,Sentinel-2,,VIIRS,,False,True,False
Kragan,2024,4,2024Q4,0.2761150741081229,Sentinel-2,,VIIRS,,False,True,False
Sluke,2024,4,2024Q4,0.2561327838123646,Sentinel-2,,VIIRS,,False,True,False
Pamotan,2024,4,2024Q4,0.2942701495437111,Sentinel-2,,VIIRS,,False,True,False
Sulang,2024,4,2024Q4,0.3427313485474311,Sentinel-2,,VIIRS,,False,True,False
Sarang,2024,4,2024Q4,0.2203193056901669,Sentinel-2,,VIIRS,,False,True,False
Sedan,2024,4,2024Q4,0.3119022470560558,Sentinel-2,,VIIRS,,False,True,False
Kaliori,2024,4,2024Q4,0.1664825165722654,Sentinel-2,,VIIRS,,False,True,False
Gunem,2024,4,2024Q4,0.4116842723245437,Sentinel-2,,VIIRS,,False,True,False
Sale,2024,4,2024Q4,0.3913632661955738,Sentinel-2,,VIIRS,,False,True,False
Sumber,2024,4,2024Q4,0.3540425986029392,Sentinel-2,,VIIRS,,False,True,False
Bulu,2024,4,2024Q4,0.480946545356457,Sentinel-2,,VIIRS,,False,True,False
Rembang,2025,1,2025Q1,0.4997749833862119,Sentinel-2,,VIIRS,,False,True,False
Pancur,2025,1,2025Q1,0.4074016859036781,Sentinel-2,,VIIRS,,False,True,False
Lasem,2025,1,2025Q1,0.5914308842118216,Sentinel-2,,VIIRS,,False,True,False
Kragan,2025,1,2025Q1,0.3590608762585888,Sentinel-2,,VIIRS,,False,True,False
Sluke,2025,1,2025Q1,0.6825897750143457,Sentinel-2,,VIIRS,,False,True,False
Pamotan,2025,1,2025Q1,0.5620390860076345,Sentinel-2,,VIIRS,,False,True,False
Sulang,2025,1,2025Q1,0.3564974221601265,Sentinel-2,,VIIRS,,False,True,False
Sarang,2025,1,2025Q1,0.6353328354312111,Sentinel-2,,VIIRS,,False,True,False
Sedan,2025,1,2025Q1,0.2870119695620401,Sentinel-2,,VIIRS,,False,True,False
Kaliori,2025,1,2025Q1,0.3617885601413074,Sentinel-2,,VIIRS,,False,True,False
Gunem,2025,1,2025Q1,0.5406061804402474,Sentinel-2,,VIIRS,,False,True,False
Sale,2025,1,2025Q1,0.4884677529504185,Sentinel-2,,VIIRS,,False,True,False
Sumber,2025,1,2025Q1,0.4912458034788653,Sentinel-2,,VIIRS,,False,True,False
Bulu,2025,1,2025Q1,0.4773435981089984,Sentinel-2,,VIIRS,,False,True,False
Rembang,2025,2,2025Q2,0.4840707545726293,Sentinel-2,3.557499945163727,VIIRS,2.423322061142888,True,True,True
Pancur,2025,2,2025Q2,0.6698493197469864,Sentinel-2,1.526205172141393,VIIRS,1.0396308420211096,True,True,True
Lasem,2025,2,2025Q2,0.5301133170922689,Sentinel-2,1.684532679722086,VIIRS,1.147481452820881,True,True,True
Kragan,2025,2,2025Q2,0.6108248212698387,Sentinel-2,1.2148845948217577,VIIRS,0.8275633691510035,True,True,True
Sluke,2025,2,2025Q2,0.6370566200231386,Sentinel-2,1.2988939977461291,VIIRS,0.8847894668567342,True,True,True
Pamotan,2025,2,2025Q2,0.6191347977174271,Sentinel-2,1.3998250994776271,VIIRS,0.9535424026969452,True,True,True
Sulang,2025,2,2025Q2,0.5327213385899473,Sentinel-2,1.2652217218981616,VIIRS,0.8618523564789256,True,True,True
Sarang,2025,2,2025Q2,0.5617732672644057,Sentinel-2,1.0273838011807588,VIIRS,0.6998403005028264,True,True,True
Sedan,2025,2,2025Q2,0.5845134850346135,Sentinel-2,1.1710064334541517,VIIRS,0.7976741441099574,True,True,True
Kaliori,2025,2,2025Q2,0.4300703645092442,Sentinel-2,2.105901903458321,VIIRS,1.4345126127664578,True,True,True
Gunem,2025,2,2025Q2,0.5547748356440171,Sentinel-2,1.0560367234602892,VIIRS,0.7193582934041596,True,True,True
Sale,2025,2,2025Q2,0.6529322453371944,Sentinel-2,0.8299999833106995,VIIRS,0.5653850460460029,True,True,True
Sumber,2025,2,2025Q2,0.5334532771867586,Sentinel-2,1.5549703617773112,VIIRS,1.0592253099654994,True,True,True
Bulu,2025,2,2025Q2,0.6154306545837545,Sentinel-2,0.8600024664852185,VIIRS,0.5858223420366102,True,True,True
Rembang,2025,3,2025Q3,0.4023933305010073,Sentinel-2,3.683823823928833,VIIRS,2.4860076803463733,True,True,True
Pancur,2025,3,2025Q3,0.5612384036593789,Sentinel-2,1.5800000429153442,VIIRS,1.066254096116359,True,True,True
Lasem,2025,3,2025Q3,0.5144224573803012,Sentinel-2,1.798443932609646,VIIRS,1.2136697200605022,True,True,True
Kragan,2025,3,2025Q3,0.5984528973441862,Sentinel-2,1.2153529587833,VIIRS,0.8201740729947955,True,True,True
Sluke,2025,3,2025Q3,0.6080739218922767,Sentinel-2,1.336666703224182,VIIRS,0.9020419675592986,True,True,True
Pamotan,2025,3,2025Q3,0.5140520318730774,Sentinel-2,1.389999985694885,VIIRS,0.9380336317043132,True,True,True
Sulang,2025,3,2025Q3,0.5393670256591321,Sentinel-2,1.299730289652106,VIIRS,0.8771156376875568,True,True,True
Sarang,2025,3,2025Q3,0.544819733638926,Sentinel-2,1.0947653008827969,VIIRS,0.7387961738269923,True,True,True
Sedan,2025,3,2025Q3,0.5663089698215765,Sentinel-2,1.114136058027008,VIIRS,0.7518684197693278,True,True,True
Kaliori,2025,3,2025Q3,0.3590501402106404,Sentinel-2,2.211145723051533,VIIRS,1.4921791900484054,True,True,True
Gunem,2025,3,2025Q3,0.5399297423634749,Sentinel-2,0.9332783004359294,VIIRS,0.6298175845743574,True,True,True
Sale,2025,3,2025Q3,0.5628498603461042,Sentinel-2,0.7615406533696808,VIIRS,0.5139214044047065,True,True,True
Sumber,2025,3,2025Q3,0.5075834603540236,Sentinel-2,1.5499999523162844,VIIRS,1.0460087045870727,True,True,True
Bulu,2025,3,2025Q3,0.5873483565278672,Sentinel-2,0.7766408938489737,VIIRS,0.5241117163199389,True,True,True
Rembang,2025,4,2025Q4,0.2914075064625941,Sentinel-2,2.8007329114678856,VIIRS,3.0736791124244625,True,True,True
Pancur,2025,4,2025Q4,0.5142219643518823,Sentinel-2,0.0,VIIRS,0.0,True,True,True
Lasem,2025,4,2025Q4,0.5083639844207326,Sentinel-2,1.1100390767678618,VIIRS,1.2182182421843668,True,True,True
Kragan,2025,4,2025Q4,0.5968339370030933,Sentinel-2,0.7718394007849168,VIIRS,0.8470592231857716,True,True,True
Sluke,2025,4,2025Q4,0.6178980531099,Sentinel-2,0.7858536715914564,VIIRS,0.8624392586320452,True,True,True
Pamotan,2025,4,2025Q4,0.392808376768497,Sentinel-2,0.8594448221500678,VIIRS,0.9432022551338204,True,True,True
Sulang,2025,4,2025Q4,0.4020945901825954,Sentinel-2,0.8831818103790282,VIIRS,0.9692525381195628,True,True,True
Sarang,2025,4,2025Q4,0.4668540175337038,Sentinel-2,0.6512493818521853,VIIRS,0.7147170705860995,True,True,True
Sedan,2025,4,2025Q4,0.4728194534700182,Sentinel-2,0.5549967370444923,VIIRS,0.6090840976418997,True,True,True
Kaliori,2025,4,2025Q4,0.2454014564903593,Sentinel-2,1.5211882796104477,VIIRS,1.6694361043706216,True,True,True
Gunem,2025,4,2025Q4,0.4552104361998025,Sentinel-2,0.7687437007175617,VIIRS,0.8436618308116545,True,True,True
Sale,2025,4,2025Q4,0.4164517719143274,Sentinel-2,0.6375194861954372,VIIRS,0.6996491241485379,True,True,True
Sumber,2025,4,2025Q4,0.3430191955535243,Sentinel-2,0.8645000100135802,VIIRS,0.9487500977295346,True,True,True
Bulu,2025,4,2025Q4,0.4678320984383461,Sentinel-2,0.5474947888696683,VIIRS,0.6008510450316235,True,True,True
Rembang,2026,1,2026Q1,0.3980912779792349,Sentinel-2,,VIIRS,,False,True,False
Pancur,2026,1,2026Q1,0.5300321525340388,Sentinel-2,,VIIRS,,False,True,False
Lasem,2026,1,2026Q1,0.5175550437924186,Sentinel-2,,VIIRS,,False,True,False
Kragan,2026,1,2026Q1,0.4383374475097666,Sentinel-2,,VIIRS,,False,True,False
Sluke,2026,1,2026Q1,0.6465215873658499,Sentinel-2,,VIIRS,,False,True,False
Pamotan,2026,1,2026Q1,0.4909417632591749,Sentinel-2,,VIIRS,,False,True,False
Sulang,2026,1,2026Q1,0.4473157326674187,Sentinel-2,,VIIRS,,False,True,False
Sarang,2026,1,2026Q1,0.4668930594150195,Sentinel-2,,VIIRS,,False,True,False
Sedan,2026,1,2026Q1,0.4919053434121115,Sentinel-2,,VIIRS,,False,True,False
Kaliori,2026,1,2026Q1,0.3057532287580971,Sentinel-2,,VIIRS,,False,True,False
Gunem,2026,1,2026Q1,0.5201552502266612,Sentinel-2,,VIIRS,,False,True,False
Sale,2026,1,2026Q1,0.567371042821123,Sentinel-2,,VIIRS,,False,True,False
Sumber,2026,1,2026Q1,0.431067758692964,Sentinel-2,,VIIRS,,False,True,False
Bulu,2026,1,2026Q1,0.5304391563093176,Sentinel-2,,VIIRS,,False,True,False
Rembang,2026,2,2026Q2,0.5111182580992094,Sentinel-2,4.331113521134137,VIIRS,2.440426058820626,True,True,True
Pancur,2026,2,2026Q2,0.7009637204479875,Sentinel-2,1.952487850189209,VIIRS,1.1001563930110705,True,True,True
Lasem,2026,2,2026Q2,0.6194841967487438,Sentinel-2,1.9185560478757848,VIIRS,1.0810370477931812,True,True,True
Kragan,2026,2,2026Q2,0.583427310734804,Sentinel-2,1.5250702337023805,VIIRS,0.8593220015356149,True,True,True
Sluke,2026,2,2026Q2,0.6382296723207043,Sentinel-2,1.535958761269619,VIIRS,0.8654572936002565,True,True,True
Pamotan,2026,2,2026Q2,0.6458554850643605,Sentinel-2,1.7038999122122058,VIIRS,0.9600860672652088,True,True,True
Sulang,2026,2,2026Q2,0.5600959710338996,Sentinel-2,1.5964206541512689,VIIRS,0.8995253867670596,True,True,True
Sarang,2026,2,2026Q2,0.5694908702413889,Sentinel-2,1.301263941239524,VIIRS,0.7332152380926279,True,True,True
Sedan,2026,2,2026Q2,0.6266043135726214,Sentinel-2,1.4210296350851122,VIIRS,0.8006988814530012,True,True,True
Kaliori,2026,2,2026Q2,0.4273145499981504,Sentinel-2,2.460886789438052,VIIRS,1.3866208353687832,True,True,True
Gunem,2026,2,2026Q2,0.6269052064503723,Sentinel-2,1.3009896699630932,VIIRS,0.7330606961331707,True,True,True
Sale,2026,2,2026Q2,0.6472085392143603,Sentinel-2,1.049319612795022,VIIRS,0.5912537075283074,True,True,True
Sumber,2026,2,2026Q2,0.5145780740297983,Sentinel-2,1.7360000133514404,VIIRS,0.97817331502002,True,True,True
Bulu,2026,2,2026Q2,0.6422933875129051,Sentinel-2,1.0133161875671963,VIIRS,0.5709670776110713,True,True,True
